what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267200171558
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200173784
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200187642
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267200222756
opened,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267200223123
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267200223173
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267200235969
closed,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267200236011
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200237475
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200335280
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200337641
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200356112
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267200384404
closed,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267200384411
opened,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267200386001
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267200386021
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267200401232
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200403651
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200423790
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267200424858
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267200425901
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267200426309
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267200427558
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200432578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267200434077
