what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1267626427417
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1267626427417
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267626432346
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626432955
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626800417
started,bundle,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.editor",1267626802315
opened,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267626802538
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267626802562
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267626817337
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626820255
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626826853
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267626827555
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267626828885
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626829781
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267626830626
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626832605
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626833589
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626833778
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267626833794
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267626834920
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626836670
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626864095
started,bundle,org.eclipse.emf.converter,2.5.0.v200906151043,"org.eclipse.emf.converter",1267626864104
started,bundle,org.eclipse.ocl.ecore,1.3.0.v200905271400,"org.eclipse.ocl.ecore",1267626864347
started,bundle,org.eclipse.ocl,1.3.0.v200905271400,"org.eclipse.ocl",1267626864361
