what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ocl.examples,1.3.0.v200901271800,"org.eclipse.emf.ocl.examples",1267624567785
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267624569229
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1267624569243
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267624570181
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1267624570185
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1267624570828
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1267624570849
started,bundle,org.eclipse.pde.build,3.5.1.R35x_20090820,"org.eclipse.pde.build",1267624571029
started,bundle,org.eclipse.gmf.xpand.migration,1.0.0.v20090608-0720,"org.eclipse.gmf.xpand.migration",1267624571868
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1267624572176
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1267624573402
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1267624574870
started,bundle,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui",1267624574871
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267624575191
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267624575213
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1267624576780
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1267624577203
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1267624577270
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267624577305
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267624577573
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267624636078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267624636118
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267624636195
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267624641280
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267624736902
