what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627506170
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627506264
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267627506264
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627508916
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267627518338
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627519243
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627538275
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627539273
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627550458
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267627553734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627554592
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267627556886
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627558258
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627559319
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627559397
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267627559397
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627560411
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627560458
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627561519
closed,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627561550
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267627562361
opened,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627562580
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627562595
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627571378
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1267627576557
