what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199534053
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267199535152
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199537915
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199540873
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1267199540986
error,log,,,"Errors occurred during the build.",1267199541265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199541479
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199542755
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267199545948
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1267199546096
error,log,,,"Errors occurred during the build.",1267199546156
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199546473
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199547842
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267199548436
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267199551059
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267199552076
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267199552200
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1267199556815
error,log,,,"Errors occurred during the build.",1267199556818
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199557197
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199559004
started,bundle,org.eclipse.mylyn.java.tasks,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.tasks",1267199563782
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267199564027
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1267199564145
error,log,,,"Errors occurred during the build.",1267199564177
