what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1267477912267
java.version,sysinfo,,,"1.6.0_17",1267477912267
java.vm.info,sysinfo,,,"mixed mode",1267477912267
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1267477912267
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1267477912267
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267477912267
java.vm.specification.version,sysinfo,,,"1.0",1267477912267
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1267477912267
java.vm.version,sysinfo,,,"14.3-b01",1267477912267
started,bundle,org.eclipse.emf.validation,1.3.0.v200901271722,"org.eclipse.emf.validation",1267477912766
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1267477912813
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1267477912828
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.5.0.v200906151043,"org.eclipse.emf.mapping.ecore2xml",1267477914201
started,bundle,org.eclipse.xtend.typesystem.uml2.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.uml2.ui",1267477914529
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1267477914576
started,bundle,org.eclipse.xtend.typesystem.xsd.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.xsd.ui",1267477914591
started,bundle,org.eclipse.xtend.shared.ui,0.7.2.v200908120436,"org.eclipse.xtend.shared.ui",1267477914591
started,bundle,org.eclipse.xtend.typesystem.emf.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.emf.ui",1267477914607
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267477917696
stopped,bundle,org.eclipse.emf.teneo.eclipselink.ui,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink.ui",1267477918429
stopped,bundle,org.eclipse.emf.teneo.eclipselink,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink",1267477918429
stopped,bundle,org.eclipse.emf.ecoretools.diagram,0.9.0.v200906221231,"org.eclipse.emf.ecoretools.diagram",1267477918444
stopped,bundle,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.editor",1267477918444
