what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1267201449194
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1267201449194
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1267201449194
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267201449194
java.vm.specification.version,sysinfo,,,"1.0",1267201449194
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1267201449194
java.vm.version,sysinfo,,,"14.3-b01",1267201449194
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267201459398
stopped,bundle,org.eclipse.emf.teneo.eclipselink.ui,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink.ui",1267201459757
stopped,bundle,org.eclipse.emf.teneo.eclipselink,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink",1267201459757
stopped,bundle,org.eclipse.emf.teneo.hibernate.eclipse,1.1.0.v200909151729,"org.eclipse.emf.teneo.hibernate.eclipse",1267201459759
stopped,bundle,org.eclipse.emf.teneo.orm.eclipse,1.0.0.v200909151729,"org.eclipse.emf.teneo.orm.eclipse",1267201459760
