what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267199697265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199699404
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1267199706482
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1267199706569
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199771689
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1267199771717
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267199776791
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1267199791421
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1267199796306
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267199800107
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1267199802970
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267199811281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267199818346
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1267199822827
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267199822993
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199824116
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199833158
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199835475
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199843674
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199846594
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199850072
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199853170
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199857211
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267199858575
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267199859106
