what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1267626865758
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267626868486
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626869170
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626983620
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626983660
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626983709
opened,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267626987443
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267626987482
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267626988476
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267626990462
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267626991173
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267626992008
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627000772
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627002705
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267627009146
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627011234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627028482
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627029103
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267627030001
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267627034100
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627034870
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627034982
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267627034993
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267627049619
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267627051378
