what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570358105
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570360544
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267570364587
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570365440
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570409414
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570409472
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570409557
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267570411282
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1267570415843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570417089
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1267570417148
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570425428
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267570426408
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570459185
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570514655
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570527150
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570567108
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267570569543
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570570675
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570571842
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267570572417
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570573350
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267570573445
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267570573451
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267570581726
