what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196642351
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196656508
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1267196656641
error,log,,,"Errors occurred during the build.",1267196656643
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196656919
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196675756
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267196679942
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196682175
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196727659
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1267196733434
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196734966
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196736342
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196737173
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196738572
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196740885
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196741669
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196743808
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196748022
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267196751764
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1267196751924
error,log,,,"Errors occurred during the build.",1267196752077
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196752089
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196753273
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196757284
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267196760775
