what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561405115
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561407424
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561410934
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561659239
activated,editor,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.part.EcoreDiagramEditorID",1267561670924
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267561697335
activated,editor,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.part.EcoreDiagramEditorID",1267561701266
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561706461
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561765226
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267561767878
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267561806987
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561808906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561810637
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267561810637
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267561814350
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561815910
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561826659
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561827673
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561827782
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267561827782
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561829326
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561877639
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561881026
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267561887593
activated,editor,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.part.EcoreDiagramEditorID",1267561891478
